func_id,rms,cost,run_id
6,32,2,114
13,86,68,114
11,119,69,114
6,32,2,114
13,87,72,114
11,120,73,114
6,32,2,114
13,88,76,114
11,121,77,114
6,32,2,114
13,89,80,114
11,122,81,114
6,32,2,114
13,90,84,114
11,123,85,114
6,32,2,114
13,91,88,114
11,124,89,114
6,32,2,114
13,92,92,114
11,125,93,114
6,32,2,114
13,93,96,114
11,126,97,114
6,32,2,114
13,94,100,114
11,127,101,114
6,32,2,114
13,95,104,114
11,128,105,114
6,32,2,114
13,96,108,114
11,129,109,114
6,32,2,114
13,97,112,114
11,130,113,114
6,32,2,114
13,98,116,114
11,131,117,114
6,32,2,114
13,99,120,114
11,132,121,114
6,32,2,114
13,100,124,114
11,133,125,114
6,32,2,114
13,101,128,114
11,134,129,114
6,32,2,114
13,102,132,114
11,135,133,114
6,32,2,114
13,103,136,114
11,136,137,114
6,32,2,114
13,104,140,114
11,137,141,114
6,32,2,114
13,105,144,114
11,138,145,114
6,32,2,114
13,106,148,114
11,139,149,114
6,32,2,114
13,107,152,114
11,140,153,114
6,32,2,114
13,108,156,114
11,141,157,114
6,32,2,114
13,109,160,114
11,142,161,114
6,32,2,114
13,110,164,114
11,143,165,114
6,32,2,114
13,111,168,114
11,144,169,114
6,32,2,114
13,112,172,114
11,145,173,114
6,32,2,114
13,113,176,114
11,146,177,114
6,32,2,114
13,114,180,114
11,147,181,114
6,32,2,114
13,115,184,114
11,148,185,114
6,32,2,114
13,116,188,114
11,149,189,114
6,32,2,114
13,117,192,114
11,150,193,114
6,32,2,114
13,118,196,114
11,151,197,114
6,32,2,114
13,119,200,114
11,152,201,114
6,32,2,114
13,120,204,114
11,153,205,114
6,32,2,114
13,121,208,114
11,154,209,114
6,32,2,114
13,122,212,114
11,155,213,114
6,32,2,114
13,123,216,114
11,156,217,114
6,32,2,114
13,124,220,114
11,157,221,114
6,32,2,114
13,125,224,114
11,158,225,114
6,32,2,114
13,126,228,114
11,159,229,114
6,32,2,114
13,127,232,114
11,160,233,114
6,32,2,114
13,128,236,114
11,161,237,114
6,32,2,114
13,129,240,114
11,162,241,114
6,32,2,114
13,130,244,114
11,163,245,114
6,32,2,114
13,131,248,114
11,164,249,114
6,32,2,114
13,132,252,114
11,165,253,114
6,32,2,114
13,133,256,114
11,166,257,114
6,32,2,114
13,134,260,114
11,167,261,114
6,32,2,114
13,135,264,114
11,168,265,114
6,32,2,114
13,136,268,114
11,169,269,114
6,32,2,114
13,137,272,114
11,170,273,114
6,32,2,114
13,138,276,114
11,171,277,114
6,32,2,114
13,139,280,114
11,172,281,114
6,32,2,114
13,140,284,114
11,173,285,114
6,32,2,114
13,141,288,114
11,174,289,114
6,32,2,114
13,142,292,114
11,175,293,114
6,32,2,114
13,143,296,114
11,176,297,114
6,32,2,114
13,144,300,114
11,177,301,114
6,32,2,114
13,145,304,114
11,178,305,114
6,32,2,114
13,146,308,114
11,179,309,114
6,32,2,114
13,147,312,114
11,180,313,114
6,32,2,114
13,148,316,114
11,181,317,114
6,32,2,114
13,149,320,114
11,182,321,114
6,32,2,114
13,150,324,114
11,183,325,114
6,32,2,114
13,151,328,114
11,184,329,114
6,32,2,114
13,152,332,114
11,185,333,114
6,32,2,114
13,153,336,114
11,186,337,114
6,32,2,114
13,154,340,114
11,187,341,114
6,32,2,114
13,155,344,114
11,188,345,114
6,32,2,114
13,156,348,114
11,189,349,114
6,32,2,114
13,157,352,114
11,190,353,114
6,32,2,114
13,158,356,114
11,191,357,114
6,32,2,114
13,159,360,114
11,192,361,114
6,32,2,114
13,160,364,114
11,193,365,114
6,32,2,114
13,161,368,114
11,194,369,114
6,32,2,114
13,162,372,114
11,195,373,114
6,32,2,114
13,163,376,114
11,196,377,114
6,32,2,114
13,164,380,114
11,197,381,114
6,32,2,114
13,165,384,114
11,198,385,114
6,32,2,114
13,166,388,114
11,199,389,114
6,32,2,114
13,167,392,114
11,200,393,114
6,32,2,114
13,168,396,114
11,201,397,114
6,32,2,114
13,169,400,114
11,202,401,114
6,32,2,114
13,170,404,114
11,203,405,114
6,32,2,114
13,171,408,114
11,204,409,114
6,32,2,114
13,172,412,114
11,205,413,114
6,32,2,114
13,173,416,114
11,206,417,114
6,32,2,114
13,174,420,114
11,207,421,114
6,32,2,114
13,175,424,114
11,208,425,114
6,32,2,114
13,176,428,114
11,209,429,114
6,32,2,114
13,177,432,114
11,210,433,114
6,32,2,114
13,178,436,114
11,211,437,114
6,32,2,114
13,179,440,114
11,212,441,114
6,32,2,114
13,180,444,114
11,213,445,114
6,32,2,114
13,181,448,114
11,214,449,114
6,32,2,114
13,182,452,114
11,215,453,114
6,32,2,114
13,183,456,114
11,216,457,114
6,32,2,114
13,190,473,114
11,223,474,114
10,466,27274,114
9,224,1,114
12,748,27279,114
5,8,1,115
7,16,2,115
8,16,1,115
13,71,5,115
11,104,6,115
6,32,2,115
13,72,7,115
11,105,8,115
6,32,2,115
13,72,7,115
11,105,8,115
6,32,2,115
13,72,7,115
11,105,8,115
6,32,2,115
13,73,16,115
11,106,17,115
6,32,2,115
13,74,20,115
11,107,21,115
6,32,2,115
13,75,24,115
11,108,25,115
6,32,2,115
13,76,28,115
11,109,29,115
6,32,2,115
13,77,32,115
11,110,33,115
6,32,2,115
13,78,36,115
11,111,37,115
6,32,2,115
13,79,40,115
11,112,41,115
6,32,2,115
13,80,44,115
11,113,45,115
6,32,2,115
13,81,48,115
11,114,49,115
6,32,2,115
13,82,52,115
11,115,53,115
6,32,2,115
13,83,56,115
11,116,57,115
6,32,2,115
13,84,60,115
11,117,61,115
6,32,2,115
13,85,64,115
11,118,65,115
6,32,2,115
13,86,68,115
11,119,69,115
6,32,2,115
13,87,72,115
11,120,73,115
6,32,2,115
13,88,76,115
11,121,77,115
6,32,2,115
13,89,80,115
11,122,81,115
6,32,2,115
13,90,84,115
11,123,85,115
6,32,2,115
13,91,88,115
11,124,89,115
6,32,2,115
13,92,92,115
11,125,93,115
6,32,2,115
13,93,96,115
11,126,97,115
6,32,2,115
13,94,100,115
11,127,101,115
6,32,2,115
13,95,104,115
11,128,105,115
6,32,2,115
13,96,108,115
11,129,109,115
6,32,2,115
13,97,112,115
11,130,113,115
6,32,2,115
13,98,116,115
11,131,117,115
6,32,2,115
13,99,120,115
11,132,121,115
6,32,2,115
13,100,124,115
11,133,125,115
6,32,2,115
13,101,128,115
11,134,129,115
6,32,2,115
13,102,132,115
11,135,133,115
6,32,2,115
13,103,136,115
11,136,137,115
6,32,2,115
13,104,140,115
11,137,141,115
6,32,2,115
13,105,144,115
11,138,145,115
6,32,2,115
13,106,148,115
11,139,149,115
6,32,2,115
13,107,152,115
11,140,153,115
6,32,2,115
13,108,156,115
11,141,157,115
6,32,2,115
13,109,160,115
11,142,161,115
6,32,2,115
13,110,164,115
11,143,165,115
6,32,2,115
13,111,168,115
11,144,169,115
6,32,2,115
13,112,172,115
11,145,173,115
6,32,2,115
13,113,176,115
11,146,177,115
6,32,2,115
13,114,180,115
11,147,181,115
6,32,2,115
13,115,184,115
11,148,185,115
6,32,2,115
13,116,188,115
11,149,189,115
6,32,2,115
13,117,192,115
11,150,193,115
6,32,2,115
13,118,196,115
11,151,197,115
6,32,2,115
13,119,200,115
11,152,201,115
6,32,2,115
13,120,204,115
11,153,205,115
6,32,2,115
13,121,208,115
11,154,209,115
6,32,2,115
13,122,212,115
11,155,213,115
6,32,2,115
13,123,216,115
11,156,217,115
6,32,2,115
13,124,220,115
11,157,221,115
6,32,2,115
13,125,224,115
11,158,225,115
6,32,2,115
13,126,228,115
11,159,229,115
6,32,2,115
13,127,232,115
11,160,233,115
6,32,2,115
13,128,236,115
11,161,237,115
6,32,2,115
13,129,240,115
11,162,241,115
6,32,2,115
13,130,244,115
11,163,245,115
6,32,2,115
13,131,248,115
11,164,249,115
6,32,2,115
13,132,252,115
11,165,253,115
6,32,2,115
13,133,256,115
11,166,257,115
6,32,2,115
13,134,260,115
11,167,261,115
6,32,2,115
13,135,264,115
11,168,265,115
6,32,2,115
13,136,268,115
11,169,269,115
6,32,2,115
13,137,272,115
11,170,273,115
6,32,2,115
13,138,276,115
11,171,277,115
6,32,2,115
13,139,280,115
11,172,281,115
6,32,2,115
13,140,284,115
11,173,285,115
6,32,2,115
13,141,288,115
11,174,289,115
6,32,2,115
13,142,292,115
11,175,293,115
6,32,2,115
13,143,296,115
11,176,297,115
6,32,2,115
13,144,300,115
11,177,301,115
6,32,2,115
13,145,304,115
11,178,305,115
6,32,2,115
13,146,308,115
11,179,309,115
6,32,2,115
13,147,312,115
11,180,313,115
6,32,2,115
13,148,316,115
11,181,317,115
6,32,2,115
13,149,320,115
11,182,321,115
6,32,2,115
13,150,324,115
11,183,325,115
6,32,2,115
13,151,328,115
11,184,329,115
6,32,2,115
13,152,332,115
11,185,333,115
6,32,2,115
13,153,336,115
11,186,337,115
6,32,2,115
13,154,340,115
11,187,341,115
6,32,2,115
13,155,344,115
11,188,345,115
6,32,2,115
13,156,348,115
11,189,349,115
6,32,2,115
13,157,352,115
11,190,353,115
6,32,2,115
13,158,356,115
11,191,357,115
6,32,2,115
13,159,360,115
11,192,361,115
6,32,2,115
13,160,364,115
11,193,365,115
6,32,2,115
13,161,368,115
11,194,369,115
6,32,2,115
13,162,372,115
11,195,373,115
6,32,2,115
13,163,376,115
11,196,377,115
6,32,2,115
13,164,380,115
11,197,381,115
6,32,2,115
13,165,384,115
11,198,385,115
6,32,2,115
13,166,388,115
11,199,389,115
6,32,2,115
13,167,392,115
11,200,393,115
6,32,2,115
13,168,396,115
11,201,397,115
6,32,2,115
13,169,400,115
11,202,401,115
6,32,2,115
13,170,404,115
11,203,405,115
6,32,2,115
13,171,408,115
11,204,409,115
6,32,2,115
13,172,412,115
11,205,413,115
6,32,2,115
13,173,416,115
11,206,417,115
6,32,2,115
13,174,420,115
11,207,421,115
6,32,2,115
13,175,424,115
11,208,425,115
6,32,2,115
13,176,428,115
11,209,429,115
6,32,2,115
13,177,432,115
11,210,433,115
6,32,2,115
13,178,436,115
11,211,437,115
6,32,2,115
13,179,440,115
11,212,441,115
6,32,2,115
13,180,444,115
11,213,445,115
6,32,2,115
13,181,448,115
11,214,449,115
6,32,2,115
13,182,452,115
11,215,453,115
6,32,2,115
13,183,456,115
11,216,457,115
6,32,2,115
13,184,460,115
11,217,461,115
6,32,2,115
13,185,464,115
11,218,465,115
6,32,2,115
13,186,468,115
11,219,469,115
6,32,2,115
13,187,472,115
11,220,473,115
6,32,2,115
13,188,476,115
11,221,477,115
6,32,2,115
13,189,480,115
11,222,481,115
6,32,2,115
13,190,484,115
11,223,485,115
6,32,2,115
13,191,488,115
11,224,489,115
6,32,2,115
13,192,492,115
11,225,493,115
6,32,2,115
13,193,496,115
11,226,497,115
6,32,2,115
13,194,500,115
11,227,501,115
6,32,2,115
13,195,504,115
11,228,505,115
6,32,2,115
13,196,508,115
11,229,509,115
6,32,2,115
13,197,512,115
11,230,513,115
6,32,2,115
13,198,516,115
11,231,517,115
6,32,2,115
13,199,520,115
11,232,521,115
6,32,2,115
13,200,524,115
11,233,525,115
6,32,2,115
13,201,528,115
11,234,529,115
6,32,2,115
13,202,532,115
11,235,533,115
6,32,2,115
13,203,536,115
11,236,537,115
6,32,2,115
13,204,540,115
11,237,541,115
6,32,2,115
13,205,544,115
11,238,545,115
6,32,2,115
13,206,548,115
11,239,549,115
6,32,2,115
13,207,552,115
11,240,553,115
6,32,2,115
13,208,556,115
11,241,557,115
6,32,2,115
13,209,560,115
11,242,561,115
6,32,2,115
13,210,564,115
11,243,565,115
6,32,2,115
13,211,568,115
11,244,569,115
6,32,2,115
13,212,572,115
11,245,573,115
6,32,2,115
13,213,576,115
11,246,577,115
6,32,2,115
13,214,580,115
11,247,581,115
6,32,2,115
13,215,584,115
11,248,585,115
6,32,2,115
13,216,588,115
11,249,589,115
6,32,2,115
13,217,592,115
11,250,593,115
6,32,2,115
13,218,596,115
11,251,597,115
6,32,2,115
13,219,600,115
11,252,601,115
6,32,2,115
13,220,604,115
11,253,605,115
6,32,2,115
13,221,608,115
11,254,609,115
6,32,2,115
13,222,612,115
11,255,613,115
6,32,2,115
13,223,616,115
11,256,617,115
6,32,2,115
13,224,620,115
11,257,621,115
6,32,2,115
13,225,624,115
11,258,625,115
6,32,2,115
13,226,628,115
11,259,629,115
6,32,2,115
13,227,632,115
11,260,633,115
6,32,2,115
13,228,636,115
11,261,637,115
6,32,2,115
13,229,640,115
11,262,641,115
6,32,2,115
13,230,644,115
11,263,645,115
6,32,2,115
13,231,648,115
11,264,649,115
6,32,2,115
13,232,652,115
11,265,653,115
6,32,2,115
13,233,656,115
11,266,657,115
6,32,2,115
13,234,660,115
11,267,661,115
6,32,2,115
13,235,664,115
11,268,665,115
6,32,2,115
13,236,668,115
11,269,669,115
6,32,2,115
13,237,672,115
11,270,673,115
6,32,2,115
13,238,676,115
11,271,677,115
6,32,2,115
13,239,680,115
11,272,681,115
6,32,2,115
13,240,684,115
11,273,685,115
6,32,2,115
13,241,688,115
11,274,689,115
6,32,2,115
13,242,692,115
11,275,693,115
6,32,2,115
13,243,696,115
11,276,697,115
6,32,2,115
13,244,700,115
11,277,701,115
6,32,2,115
13,251,717,115
11,284,718,115
10,527,63203,115
9,224,1,115
12,809,63208,115
5,8,1,116
7,16,2,116
8,16,1,116
13,71,5,116
11,104,6,116
6,32,2,116
13,72,7,116
11,105,8,116
6,32,2,116
13,72,7,116
11,105,8,116
6,32,2,116
13,72,7,116
11,105,8,116
6,32,2,116
13,73,16,116
11,106,17,116
6,32,2,116
13,74,20,116
11,107,21,116
6,32,2,116
13,75,24,116
11,108,25,116
6,32,2,116
13,76,28,116
11,109,29,116
6,32,2,116
13,77,32,116
11,110,33,116
6,32,2,116
13,78,36,116
11,111,37,116
6,32,2,116
13,79,40,116
11,112,41,116
6,32,2,116
13,80,44,116
11,113,45,116
6,32,2,116
13,81,48,116
11,114,49,116
6,32,2,116
13,82,52,116
11,115,53,116
6,32,2,116
13,83,56,116
11,116,57,116
6,32,2,116
13,84,60,116
11,117,61,116
6,32,2,116
13,85,64,116
11,118,65,116
6,32,2,116
13,86,68,116
11,119,69,116
6,32,2,116
13,87,72,116
11,120,73,116
6,32,2,116
13,88,76,116
11,121,77,116
6,32,2,116
13,89,80,116
11,122,81,116
6,32,2,116
13,90,84,116
11,123,85,116
6,32,2,116
13,91,88,116
11,124,89,116
6,32,2,116
13,92,92,116
11,125,93,116
6,32,2,116
13,93,96,116
11,126,97,116
6,32,2,116
13,94,100,116
11,127,101,116
6,32,2,116
13,95,104,116
11,128,105,116
6,32,2,116
13,96,108,116
11,129,109,116
6,32,2,116
13,97,112,116
11,130,113,116
6,32,2,116
13,98,116,116
11,131,117,116
6,32,2,116
13,99,120,116
11,132,121,116
6,32,2,116
13,100,124,116
11,133,125,116
6,32,2,116
13,101,128,116
11,134,129,116
6,32,2,116
13,102,132,116
11,135,133,116
6,32,2,116
13,103,136,116
11,136,137,116
6,32,2,116
13,104,140,116
11,137,141,116
6,32,2,116
13,105,144,116
11,138,145,116
6,32,2,116
13,106,148,116
11,139,149,116
6,32,2,116
13,107,152,116
11,140,153,116
6,32,2,116
13,108,156,116
11,141,157,116
6,32,2,116
13,109,160,116
11,142,161,116
6,32,2,116
13,110,164,116
11,143,165,116
6,32,2,116
13,111,168,116
11,144,169,116
6,32,2,116
13,112,172,116
11,145,173,116
6,32,2,116
13,113,176,116
11,146,177,116
6,32,2,116
13,114,180,116
11,147,181,116
6,32,2,116
13,121,197,116
11,154,198,116
10,397,4573,116
9,224,1,116
12,679,4578,116
5,8,1,117
7,16,2,117
8,16,1,117
13,71,5,117
11,104,6,117
6,32,2,117
13,72,7,117
11,105,8,117
6,32,2,117
13,72,7,117
11,105,8,117
6,32,2,117
13,72,7,117
11,105,8,117
6,32,2,117
13,73,16,117
11,106,17,117
6,32,2,117
13,74,20,117
11,107,21,117
6,32,2,117
13,75,24,117
11,108,25,117
6,32,2,117
13,76,28,117
11,109,29,117
6,32,2,117
13,77,32,117
11,110,33,117
6,32,2,117
13,78,36,117
11,111,37,117
6,32,2,117
13,79,40,117
11,112,41,117
6,32,2,117
13,80,44,117
11,113,45,117
6,32,2,117
13,81,48,117
11,114,49,117
6,32,2,117
13,82,52,117
11,115,53,117
6,32,2,117
13,83,56,117
11,116,57,117
6,32,2,117
13,84,60,117
11,117,61,117
6,32,2,117
13,85,64,117
11,118,65,117
6,32,2,117
13,86,68,117
11,119,69,117
6,32,2,117
13,87,72,117
11,120,73,117
6,32,2,117
13,88,76,117
11,121,77,117
6,32,2,117
13,89,80,117
11,122,81,117
6,32,2,117
13,90,84,117
11,123,85,117
6,32,2,117
13,91,88,117
11,124,89,117
6,32,2,117
13,92,92,117
11,125,93,117
6,32,2,117
13,93,96,117
11,126,97,117
6,32,2,117
13,94,100,117
11,127,101,117
6,32,2,117
13,95,104,117
11,128,105,117
6,32,2,117
13,96,108,117
11,129,109,117
6,32,2,117
13,97,112,117
11,130,113,117
6,32,2,117
13,98,116,117
11,131,117,117
6,32,2,117
13,99,120,117
11,132,121,117
6,32,2,117
13,100,124,117
11,133,125,117
6,32,2,117
13,101,128,117
11,134,129,117
6,32,2,117
13,102,132,117
11,135,133,117
6,32,2,117
13,103,136,117
11,136,137,117
6,32,2,117
13,104,140,117
11,137,141,117
6,32,2,117
13,105,144,117
11,138,145,117
6,32,2,117
13,106,148,117
11,139,149,117
6,32,2,117
13,107,152,117
11,140,153,117
6,32,2,117
13,108,156,117
11,141,157,117
6,32,2,117
13,109,160,117
11,142,161,117
6,32,2,117
13,110,164,117
11,143,165,117
6,32,2,117
13,111,168,117
11,144,169,117
6,32,2,117
13,112,172,117
11,145,173,117
6,32,2,117
13,113,176,117
11,146,177,117
6,32,2,117
13,114,180,117
11,147,181,117
6,32,2,117
13,115,184,117
11,148,185,117
6,32,2,117
13,116,188,117
11,149,189,117
6,32,2,117
13,117,192,117
11,150,193,117
6,32,2,117
13,118,196,117
11,151,197,117
6,32,2,117
13,119,200,117
11,152,201,117
6,32,2,117
13,120,204,117
11,153,205,117
6,32,2,117
13,121,208,117
11,154,209,117
6,32,2,117
13,122,212,117
11,155,213,117
6,32,2,117
13,123,216,117
11,156,217,117
6,32,2,117
13,124,220,117
11,157,221,117
6,32,2,117
13,125,224,117
11,158,225,117
6,32,2,117
13,126,228,117
11,159,229,117
6,32,2,117
13,127,232,117
11,160,233,117
6,32,2,117
13,128,236,117
11,161,237,117
6,32,2,117
13,135,253,117
11,168,254,117
10,411,7639,117
9,224,1,117
12,693,7644,117
5,8,1,118
7,16,2,118
8,16,1,118
13,71,5,118
11,104,6,118
6,32,2,118
13,72,7,118
11,105,8,118
6,32,2,118
13,72,7,118
11,105,8,118
6,32,2,118
13,72,7,118
11,105,8,118
6,32,2,118
13,73,16,118
11,106,17,118
6,32,2,118
13,74,20,118
11,107,21,118
6,32,2,118
13,75,24,118
11,108,25,118
6,32,2,118
13,76,28,118
11,109,29,118
6,32,2,118
13,77,32,118
11,110,33,118
6,32,2,118
13,78,36,118
11,111,37,118
6,32,2,118
13,79,40,118
11,112,41,118
6,32,2,118
13,80,44,118
11,113,45,118
6,32,2,118
13,81,48,118
11,114,49,118
6,32,2,118
13,82,52,118
11,115,53,118
6,32,2,118
13,83,56,118
11,116,57,118
6,32,2,118
13,84,60,118
11,117,61,118
6,32,2,118
13,85,64,118
11,118,65,118
6,32,2,118
13,86,68,118
11,119,69,118
6,32,2,118
13,87,72,118
11,120,73,118
6,32,2,118
13,88,76,118
11,121,77,118
6,32,2,118
13,89,80,118
11,122,81,118
6,32,2,118
13,90,84,118
11,123,85,118
6,32,2,118
13,91,88,118
11,124,89,118
6,32,2,118
13,92,92,118
11,125,93,118
6,32,2,118
13,93,96,118
11,126,97,118
6,32,2,118
13,94,100,118
11,127,101,118
6,32,2,118
13,95,104,118
11,128,105,118
6,32,2,118
13,96,108,118
11,129,109,118
6,32,2,118
13,97,112,118
11,130,113,118
6,32,2,118
13,98,116,118
11,131,117,118
6,32,2,118
13,99,120,118
11,132,121,118
6,32,2,118
13,100,124,118
11,133,125,118
6,32,2,118
13,101,128,118
11,134,129,118
6,32,2,118
13,102,132,118
11,135,133,118
6,32,2,118
13,103,136,118
11,136,137,118
6,32,2,118
13,104,140,118
11,137,141,118
6,32,2,118
13,105,144,118
11,138,145,118
6,32,2,118
13,106,148,118
11,139,149,118
6,32,2,118
13,107,152,118
11,140,153,118
6,32,2,118
13,108,156,118
11,141,157,118
6,32,2,118
13,109,160,118
11,142,161,118
6,32,2,118
13,110,164,118
11,143,165,118
6,32,2,118
13,111,168,118
11,144,169,118
6,32,2,118
13,112,172,118
11,145,173,118
6,32,2,118
13,113,176,118
11,146,177,118
6,32,2,118
13,114,180,118
11,147,181,118
6,32,2,118
13,115,184,118
11,148,185,118
6,32,2,118
13,116,188,118
11,149,189,118
6,32,2,118
13,117,192,118
11,150,193,118
6,32,2,118
13,118,196,118
11,151,197,118
6,32,2,118
13,119,200,118
11,152,201,118
6,32,2,118
13,120,204,118
11,153,205,118
6,32,2,118
13,121,208,118
11,154,209,118
6,32,2,118
13,122,212,118
11,155,213,118
6,32,2,118
13,123,216,118
11,156,217,118
6,32,2,118
13,124,220,118
11,157,221,118
6,32,2,118
13,125,224,118
11,158,225,118
6,32,2,118
13,126,228,118
11,159,229,118
6,32,2,118
13,127,232,118
11,160,233,118
6,32,2,118
13,128,236,118
11,161,237,118
6,32,2,118
13,129,240,118
11,162,241,118
6,32,2,118
13,130,244,118
11,163,245,118
6,32,2,118
13,131,248,118
11,164,249,118
6,32,2,118
13,132,252,118
11,165,253,118
6,32,2,118
13,133,256,118
11,166,257,118
6,32,2,118
13,134,260,118
11,167,261,118
6,32,2,118
13,141,277,118
11,174,278,118
10,417,9193,118
9,224,1,118
12,699,9198,118
5,8,1,119
7,16,2,119
8,16,1,119
13,71,5,119
11,104,6,119
6,32,2,119
13,72,7,119
11,105,8,119
6,32,2,119
13,72,7,119
11,105,8,119
6,32,2,119
13,72,7,119
11,105,8,119
6,32,2,119
13,73,16,119
11,106,17,119
6,32,2,119
13,74,20,119
11,107,21,119
6,32,2,119
13,75,24,119
11,108,25,119
6,32,2,119
13,76,28,119
11,109,29,119
6,32,2,119
13,77,32,119
11,110,33,119
6,32,2,119
13,78,36,119
11,111,37,119
6,32,2,119
13,79,40,119
11,112,41,119
6,32,2,119
13,80,44,119
11,113,45,119
6,32,2,119
13,81,48,119
11,114,49,119
6,32,2,119
13,82,52,119
11,115,53,119
6,32,2,119
13,83,56,119
11,116,57,119
6,32,2,119
13,84,60,119
11,117,61,119
6,32,2,119
13,85,64,119
11,118,65,119
6,32,2,119
13,86,68,119
11,119,69,119
6,32,2,119
13,87,72,119
11,120,73,119
6,32,2,119
13,88,76,119
11,121,77,119
6,32,2,119
13,89,80,119
11,122,81,119
6,32,2,119
13,90,84,119
11,123,85,119
6,32,2,119
13,91,88,119
11,124,89,119
6,32,2,119
13,92,92,119
11,125,93,119
6,32,2,119
13,93,96,119
11,126,97,119
6,32,2,119
13,94,100,119
11,127,101,119
6,32,2,119
13,95,104,119
11,128,105,119
6,32,2,119
13,96,108,119
11,129,109,119
6,32,2,119
13,97,112,119
11,130,113,119
6,32,2,119
13,98,116,119
11,131,117,119
6,32,2,119
13,99,120,119
11,132,121,119
6,32,2,119
13,100,124,119
11,133,125,119
6,32,2,119
13,101,128,119
11,134,129,119
6,32,2,119
13,102,132,119
11,135,133,119
6,32,2,119
13,103,136,119
11,136,137,119
6,32,2,119
13,104,140,119
11,137,141,119
6,32,2,119
13,105,144,119
11,138,145,119
6,32,2,119
13,106,148,119
11,139,149,119
6,32,2,119
13,107,152,119
11,140,153,119
6,32,2,119
13,108,156,119
11,141,157,119
6,32,2,119
13,109,160,119
11,142,161,119
6,32,2,119
13,110,164,119
11,143,165,119
6,32,2,119
13,111,168,119
11,144,169,119
6,32,2,119
13,112,172,119
11,145,173,119
6,32,2,119
13,113,176,119
11,146,177,119
6,32,2,119
13,114,180,119
11,147,181,119
6,32,2,119
13,115,184,119
11,148,185,119
6,32,2,119
13,116,188,119
11,149,189,119
6,32,2,119
13,117,192,119
11,150,193,119
6,32,2,119
13,118,196,119
11,151,197,119
6,32,2,119
13,119,200,119
11,152,201,119
6,32,2,119
13,120,204,119
11,153,205,119
6,32,2,119
13,121,208,119
11,154,209,119
6,32,2,119
13,122,212,119
11,155,213,119
6,32,2,119
13,123,216,119
11,156,217,119
6,32,2,119
13,124,220,119
11,157,221,119
6,32,2,119
13,125,224,119
11,158,225,119
6,32,2,119
13,126,228,119
11,159,229,119
6,32,2,119
13,127,232,119
11,160,233,119
6,32,2,119
13,128,236,119
11,161,237,119
6,32,2,119
13,129,240,119
11,162,241,119
6,32,2,119
13,130,244,119
11,163,245,119
6,32,2,119
13,131,248,119
11,164,249,119
6,32,2,119
13,132,252,119
11,165,253,119
6,32,2,119
13,133,256,119
11,166,257,119
6,32,2,119
13,134,260,119
11,167,261,119
6,32,2,119
13,135,264,119
11,168,265,119
6,32,2,119
13,136,268,119
11,169,269,119
6,32,2,119
13,137,272,119
11,170,273,119
6,32,2,119
13,138,276,119
11,171,277,119
6,32,2,119
13,139,280,119
11,172,281,119
6,32,2,119
13,140,284,119
11,173,285,119
6,32,2,119
13,141,288,119
11,174,289,119
6,32,2,119
13,142,292,119
11,175,293,119
6,32,2,119
13,143,296,119
11,176,297,119
6,32,2,119
13,144,300,119
11,177,301,119
6,32,2,119
13,145,304,119
11,178,305,119
6,32,2,119
13,146,308,119
11,179,309,119
6,32,2,119
13,147,312,119
11,180,313,119
6,32,2,119
13,148,316,119
11,181,317,119
6,32,2,119
13,149,320,119
11,182,321,119
6,32,2,119
13,150,324,119
11,183,325,119
